filepath,filename,emotion,actor,intensity,gender
D://Speech Project//raw\Actor_19\03-01-07-02-01-02-19.wav,03-01-07-02-01-02-19.wav,disgust,19,strong,male
D://Speech Project//raw\Actor_19\03-01-07-02-02-01-19.wav,03-01-07-02-02-01-19.wav,disgust,19,strong,male
D://Speech Project//raw\Actor_19\03-01-07-02-02-02-19.wav,03-01-07-02-02-02-19.wav,disgust,19,strong,male
D://Speech Project//raw\Actor_19\03-01-08-01-01-01-19.wav,03-01-08-01-01-01-19.wav,surprised,19,normal,male
D://Speech Project//raw\Actor_19\03-01-08-01-01-02-19.wav,03-01-08-01-01-02-19.wav,surprised,19,normal,male
D://Speech Project//raw\Actor_19\03-01-08-01-02-01-19.wav,03-01-08-01-02-01-19.wav,surprised,19,normal,male
D://Speech Project//raw\Actor_19\03-01-08-01-02-02-19.wav,03-01-08-01-02-02-19.wav,surprised,19,normal,male
D://Speech Project//raw\Actor_19\03-01-08-02-01-01-19.wav,03-01-08-02-01-01-19.wav,surprised,19,strong,male
D://Speech Project//raw\Actor_19\03-01-08-02-01-02-19.wav,03-01-08-02-01-02-19.wav,surprised,19,strong,male
D://Speech Project//raw\Actor_19\03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav,surprised,19,strong,male
D://Speech Project//raw\Actor_19\03-01-08-02-02-02-19.wav,03-01-08-02-02-02-19.wav,surprised,19,strong,male
D://Speech Project//raw\Actor_20\03-01-01-01-01-01-20.wav,03-01-01-01-01-01-20.wav,neutral,20,normal,female
D://Speech Project//raw\Actor_20\03-01-01-01-01-02-20.wav,03-01-01-01-01-02-20.wav,neutral,20,normal,female
D://Speech Project//raw\Actor_20\03-01-01-01-02-01-20.wav,03-01-01-01-02-01-20.wav,neutral,20,normal,female
D://Speech Project//raw\Actor_20\03-01-01-01-02-02-20.wav,03-01-01-01-02-02-20.wav,neutral,20,normal,female
D://Speech Project//raw\Actor_20\03-01-02-01-01-01-20.wav,03-01-02-01-01-01-20.wav,calm,20,normal,female
D://Speech Project//raw\Actor_20\03-01-02-01-01-02-20.wav,03-01-02-01-01-02-20.wav,calm,20,normal,female
D://Speech Project//raw\Actor_20\03-01-02-01-02-01-20.wav,03-01-02-01-02-01-20.wav,calm,20,normal,female
D://Speech Project//raw\Actor_20\03-01-02-01-02-02-20.wav,03-01-02-01-02-02-20.wav,calm,20,normal,female
D://Speech Project//raw\Actor_20\03-01-02-02-01-01-20.wav,03-01-02-02-01-01-20.wav,calm,20,strong,female
D://Speech Project//raw\Actor_20\03-01-02-02-01-02-20.wav,03-01-02-02-01-02-20.wav,calm,20,strong,female
D://Speech Project//raw\Actor_20\03-01-02-02-02-01-20.wav,03-01-02-02-02-01-20.wav,calm,20,strong,female
D://Speech Project//raw\Actor_20\03-01-02-02-02-02-20.wav,03-01-02-02-02-02-20.wav,calm,20,strong,female
D://Speech Project//raw\Actor_20\03-01-03-01-01-01-20.wav,03-01-03-01-01-01-20.wav,happy,20,normal,female
D://Speech Project//raw\Actor_20\03-01-03-01-01-02-20.wav,03-01-03-01-01-02-20.wav,happy,20,normal,female
D://Speech Project//raw\Actor_20\03-01-03-01-02-01-20.wav,03-01-03-01-02-01-20.wav,happy,20,normal,female
D://Speech Project//raw\Actor_20\03-01-03-01-02-02-20.wav,03-01-03-01-02-02-20.wav,happy,20,normal,female
D://Speech Project//raw\Actor_20\03-01-03-02-01-01-20.wav,03-01-03-02-01-01-20.wav,happy,20,strong,female
D://Speech Project//raw\Actor_20\03-01-03-02-01-02-20.wav,03-01-03-02-01-02-20.wav,happy,20,strong,female
D://Speech Project//raw\Actor_20\03-01-03-02-02-01-20.wav,03-01-03-02-02-01-20.wav,happy,20,strong,female
D://Speech Project//raw\Actor_20\03-01-03-02-02-02-20.wav,03-01-03-02-02-02-20.wav,happy,20,strong,female
D://Speech Project//raw\Actor_20\03-01-04-01-01-01-20.wav,03-01-04-01-01-01-20.wav,sad,20,normal,female
D://Speech Project//raw\Actor_20\03-01-04-01-01-02-20.wav,03-01-04-01-01-02-20.wav,sad,20,normal,female
D://Speech Project//raw\Actor_20\03-01-04-01-02-01-20.wav,03-01-04-01-02-01-20.wav,sad,20,normal,female
D://Speech Project//raw\Actor_20\03-01-04-01-02-02-20.wav,03-01-04-01-02-02-20.wav,sad,20,normal,female
D://Speech Project//raw\Actor_20\03-01-04-02-01-01-20.wav,03-01-04-02-01-01-20.wav,sad,20,strong,female
D://Speech Project//raw\Actor_20\03-01-04-02-01-02-20.wav,03-01-04-02-01-02-20.wav,sad,20,strong,female
D://Speech Project//raw\Actor_20\03-01-04-02-02-01-20.wav,03-01-04-02-02-01-20.wav,sad,20,strong,female
D://Speech Project//raw\Actor_20\03-01-04-02-02-02-20.wav,03-01-04-02-02-02-20.wav,sad,20,strong,female
D://Speech Project//raw\Actor_20\03-01-05-01-01-01-20.wav,03-01-05-01-01-01-20.wav,angry,20,normal,female
D://Speech Project//raw\Actor_20\03-01-05-01-01-02-20.wav,03-01-05-01-01-02-20.wav,angry,20,normal,female
D://Speech Project//raw\Actor_20\03-01-05-01-02-01-20.wav,03-01-05-01-02-01-20.wav,angry,20,normal,female
D://Speech Project//raw\Actor_20\03-01-05-01-02-02-20.wav,03-01-05-01-02-02-20.wav,angry,20,normal,female
D://Speech Project//raw\Actor_20\03-01-05-02-01-01-20.wav,03-01-05-02-01-01-20.wav,angry,20,strong,female
D://Speech Project//raw\Actor_20\03-01-05-02-01-02-20.wav,03-01-05-02-01-02-20.wav,angry,20,strong,female
D://Speech Project//raw\Actor_20\03-01-05-02-02-01-20.wav,03-01-05-02-02-01-20.wav,angry,20,strong,female
D://Speech Project//raw\Actor_20\03-01-05-02-02-02-20.wav,03-01-05-02-02-02-20.wav,angry,20,strong,female
D://Speech Project//raw\Actor_20\03-01-06-01-01-01-20.wav,03-01-06-01-01-01-20.wav,fearful,20,normal,female
D://Speech Project//raw\Actor_20\03-01-06-01-01-02-20.wav,03-01-06-01-01-02-20.wav,fearful,20,normal,female
D://Speech Project//raw\Actor_20\03-01-06-01-02-01-20.wav,03-01-06-01-02-01-20.wav,fearful,20,normal,female
D://Speech Project//raw\Actor_20\03-01-06-01-02-02-20.wav,03-01-06-01-02-02-20.wav,fearful,20,normal,female
D://Speech Project//raw\Actor_20\03-01-06-02-01-01-20.wav,03-01-06-02-01-01-20.wav,fearful,20,strong,female
D://Speech Project//raw\Actor_20\03-01-06-02-01-02-20.wav,03-01-06-02-01-02-20.wav,fearful,20,strong,female
D://Speech Project//raw\Actor_20\03-01-06-02-02-01-20.wav,03-01-06-02-02-01-20.wav,fearful,20,strong,female
D://Speech Project//raw\Actor_20\03-01-06-02-02-02-20.wav,03-01-06-02-02-02-20.wav,fearful,20,strong,female
D://Speech Project//raw\Actor_20\03-01-07-01-01-01-20.wav,03-01-07-01-01-01-20.wav,disgust,20,normal,female
D://Speech Project//raw\Actor_20\03-01-07-01-01-02-20.wav,03-01-07-01-01-02-20.wav,disgust,20,normal,female
D://Speech Project//raw\Actor_20\03-01-07-01-02-01-20.wav,03-01-07-01-02-01-20.wav,disgust,20,normal,female
D://Speech Project//raw\Actor_20\03-01-07-01-02-02-20.wav,03-01-07-01-02-02-20.wav,disgust,20,normal,female
D://Speech Project//raw\Actor_20\03-01-07-02-01-01-20.wav,03-01-07-02-01-01-20.wav,disgust,20,strong,female
D://Speech Project//raw\Actor_20\03-01-07-02-01-02-20.wav,03-01-07-02-01-02-20.wav,disgust,20,strong,female
D://Speech Project//raw\Actor_20\03-01-07-02-02-01-20.wav,03-01-07-02-02-01-20.wav,disgust,20,strong,female
D://Speech Project//raw\Actor_20\03-01-07-02-02-02-20.wav,03-01-07-02-02-02-20.wav,disgust,20,strong,female
D://Speech Project//raw\Actor_20\03-01-08-01-01-01-20.wav,03-01-08-01-01-01-20.wav,surprised,20,normal,female
D://Speech Project//raw\Actor_20\03-01-08-01-01-02-20.wav,03-01-08-01-01-02-20.wav,surprised,20,normal,female
D://Speech Project//raw\Actor_20\03-01-08-01-02-01-20.wav,03-01-08-01-02-01-20.wav,surprised,20,normal,female
D://Speech Project//raw\Actor_20\03-01-08-01-02-02-20.wav,03-01-08-01-02-02-20.wav,surprised,20,normal,female
D://Speech Project//raw\Actor_20\03-01-08-02-01-01-20.wav,03-01-08-02-01-01-20.wav,surprised,20,strong,female
D://Speech Project//raw\Actor_20\03-01-08-02-01-02-20.wav,03-01-08-02-01-02-20.wav,surprised,20,strong,female
D://Speech Project//raw\Actor_20\03-01-08-02-02-01-20.wav,03-01-08-02-02-01-20.wav,surprised,20,strong,female
D://Speech Project//raw\Actor_20\03-01-08-02-02-02-20.wav,03-01-08-02-02-02-20.wav,surprised,20,strong,female
D://Speech Project//raw\Actor_21\03-01-01-01-01-01-21.wav,03-01-01-01-01-01-21.wav,neutral,21,normal,male
D://Speech Project//raw\Actor_21\03-01-01-01-01-02-21.wav,03-01-01-01-01-02-21.wav,neutral,21,normal,male
D://Speech Project//raw\Actor_21\03-01-01-01-02-01-21.wav,03-01-01-01-02-01-21.wav,neutral,21,normal,male
D://Speech Project//raw\Actor_21\03-01-01-01-02-02-21.wav,03-01-01-01-02-02-21.wav,neutral,21,normal,male
D://Speech Project//raw\Actor_21\03-01-02-01-01-01-21.wav,03-01-02-01-01-01-21.wav,calm,21,normal,male
D://Speech Project//raw\Actor_21\03-01-02-01-01-02-21.wav,03-01-02-01-01-02-21.wav,calm,21,normal,male
D://Speech Project//raw\Actor_21\03-01-02-01-02-01-21.wav,03-01-02-01-02-01-21.wav,calm,21,normal,male
D://Speech Project//raw\Actor_21\03-01-02-01-02-02-21.wav,03-01-02-01-02-02-21.wav,calm,21,normal,male
D://Speech Project//raw\Actor_21\03-01-02-02-01-01-21.wav,03-01-02-02-01-01-21.wav,calm,21,strong,male
D://Speech Project//raw\Actor_21\03-01-02-02-01-02-21.wav,03-01-02-02-01-02-21.wav,calm,21,strong,male
D://Speech Project//raw\Actor_21\03-01-02-02-02-01-21.wav,03-01-02-02-02-01-21.wav,calm,21,strong,male
D://Speech Project//raw\Actor_21\03-01-02-02-02-02-21.wav,03-01-02-02-02-02-21.wav,calm,21,strong,male
D://Speech Project//raw\Actor_21\03-01-03-01-01-01-21.wav,03-01-03-01-01-01-21.wav,happy,21,normal,male
D://Speech Project//raw\Actor_21\03-01-03-01-01-02-21.wav,03-01-03-01-01-02-21.wav,happy,21,normal,male
D://Speech Project//raw\Actor_21\03-01-03-01-02-01-21.wav,03-01-03-01-02-01-21.wav,happy,21,normal,male
D://Speech Project//raw\Actor_21\03-01-03-01-02-02-21.wav,03-01-03-01-02-02-21.wav,happy,21,normal,male
D://Speech Project//raw\Actor_21\03-01-03-02-01-01-21.wav,03-01-03-02-01-01-21.wav,happy,21,strong,male
D://Speech Project//raw\Actor_21\03-01-03-02-01-02-21.wav,03-01-03-02-01-02-21.wav,happy,21,strong,male
D://Speech Project//raw\Actor_21\03-01-03-02-02-01-21.wav,03-01-03-02-02-01-21.wav,happy,21,strong,male
D://Speech Project//raw\Actor_21\03-01-03-02-02-02-21.wav,03-01-03-02-02-02-21.wav,happy,21,strong,male
D://Speech Project//raw\Actor_21\03-01-04-01-01-01-21.wav,03-01-04-01-01-01-21.wav,sad,21,normal,male
D://Speech Project//raw\Actor_21\03-01-04-01-01-02-21.wav,03-01-04-01-01-02-21.wav,sad,21,normal,male
D://Speech Project//raw\Actor_21\03-01-04-01-02-01-21.wav,03-01-04-01-02-01-21.wav,sad,21,normal,male
D://Speech Project//raw\Actor_21\03-01-04-01-02-02-21.wav,03-01-04-01-02-02-21.wav,sad,21,normal,male
D://Speech Project//raw\Actor_21\03-01-04-02-01-01-21.wav,03-01-04-02-01-01-21.wav,sad,21,strong,male
D://Speech Project//raw\Actor_21\03-01-04-02-01-02-21.wav,03-01-04-02-01-02-21.wav,sad,21,strong,male
D://Speech Project//raw\Actor_21\03-01-04-02-02-01-21.wav,03-01-04-02-02-01-21.wav,sad,21,strong,male
D://Speech Project//raw\Actor_21\03-01-04-02-02-02-21.wav,03-01-04-02-02-02-21.wav,sad,21,strong,male
D://Speech Project//raw\Actor_21\03-01-05-01-01-01-21.wav,03-01-05-01-01-01-21.wav,angry,21,normal,male
D://Speech Project//raw\Actor_21\03-01-05-01-01-02-21.wav,03-01-05-01-01-02-21.wav,angry,21,normal,male
D://Speech Project//raw\Actor_21\03-01-05-01-02-01-21.wav,03-01-05-01-02-01-21.wav,angry,21,normal,male
D://Speech Project//raw\Actor_21\03-01-05-01-02-02-21.wav,03-01-05-01-02-02-21.wav,angry,21,normal,male
D://Speech Project//raw\Actor_21\03-01-05-02-01-01-21.wav,03-01-05-02-01-01-21.wav,angry,21,strong,male
D://Speech Project//raw\Actor_21\03-01-05-02-01-02-21.wav,03-01-05-02-01-02-21.wav,angry,21,strong,male
D://Speech Project//raw\Actor_21\03-01-05-02-02-01-21.wav,03-01-05-02-02-01-21.wav,angry,21,strong,male
D://Speech Project//raw\Actor_21\03-01-05-02-02-02-21.wav,03-01-05-02-02-02-21.wav,angry,21,strong,male
D://Speech Project//raw\Actor_21\03-01-06-01-01-01-21.wav,03-01-06-01-01-01-21.wav,fearful,21,normal,male
D://Speech Project//raw\Actor_21\03-01-06-01-01-02-21.wav,03-01-06-01-01-02-21.wav,fearful,21,normal,male
D://Speech Project//raw\Actor_21\03-01-06-01-02-01-21.wav,03-01-06-01-02-01-21.wav,fearful,21,normal,male
D://Speech Project//raw\Actor_21\03-01-06-01-02-02-21.wav,03-01-06-01-02-02-21.wav,fearful,21,normal,male
D://Speech Project//raw\Actor_21\03-01-06-02-01-01-21.wav,03-01-06-02-01-01-21.wav,fearful,21,strong,male
D://Speech Project//raw\Actor_21\03-01-06-02-01-02-21.wav,03-01-06-02-01-02-21.wav,fearful,21,strong,male
D://Speech Project//raw\Actor_21\03-01-06-02-02-01-21.wav,03-01-06-02-02-01-21.wav,fearful,21,strong,male
D://Speech Project//raw\Actor_21\03-01-06-02-02-02-21.wav,03-01-06-02-02-02-21.wav,fearful,21,strong,male
D://Speech Project//raw\Actor_21\03-01-07-01-01-01-21.wav,03-01-07-01-01-01-21.wav,disgust,21,normal,male
D://Speech Project//raw\Actor_21\03-01-07-01-01-02-21.wav,03-01-07-01-01-02-21.wav,disgust,21,normal,male
D://Speech Project//raw\Actor_21\03-01-07-01-02-01-21.wav,03-01-07-01-02-01-21.wav,disgust,21,normal,male
D://Speech Project//raw\Actor_21\03-01-07-01-02-02-21.wav,03-01-07-01-02-02-21.wav,disgust,21,normal,male
D://Speech Project//raw\Actor_21\03-01-07-02-01-01-21.wav,03-01-07-02-01-01-21.wav,disgust,21,strong,male
D://Speech Project//raw\Actor_21\03-01-07-02-01-02-21.wav,03-01-07-02-01-02-21.wav,disgust,21,strong,male
D://Speech Project//raw\Actor_21\03-01-07-02-02-01-21.wav,03-01-07-02-02-01-21.wav,disgust,21,strong,male
D://Speech Project//raw\Actor_21\03-01-07-02-02-02-21.wav,03-01-07-02-02-02-21.wav,disgust,21,strong,male
D://Speech Project//raw\Actor_21\03-01-08-01-01-01-21.wav,03-01-08-01-01-01-21.wav,surprised,21,normal,male
D://Speech Project//raw\Actor_21\03-01-08-01-01-02-21.wav,03-01-08-01-01-02-21.wav,surprised,21,normal,male
D://Speech Project//raw\Actor_21\03-01-08-01-02-01-21.wav,03-01-08-01-02-01-21.wav,surprised,21,normal,male
D://Speech Project//raw\Actor_21\03-01-08-01-02-02-21.wav,03-01-08-01-02-02-21.wav,surprised,21,normal,male
D://Speech Project//raw\Actor_21\03-01-08-02-01-01-21.wav,03-01-08-02-01-01-21.wav,surprised,21,strong,male
D://Speech Project//raw\Actor_21\03-01-08-02-01-02-21.wav,03-01-08-02-01-02-21.wav,surprised,21,strong,male
D://Speech Project//raw\Actor_21\03-01-08-02-02-01-21.wav,03-01-08-02-02-01-21.wav,surprised,21,strong,male
D://Speech Project//raw\Actor_21\03-01-08-02-02-02-21.wav,03-01-08-02-02-02-21.wav,surprised,21,strong,male
D://Speech Project//raw\Actor_22\03-01-01-01-01-01-22.wav,03-01-01-01-01-01-22.wav,neutral,22,normal,female
D://Speech Project//raw\Actor_22\03-01-01-01-01-02-22.wav,03-01-01-01-01-02-22.wav,neutral,22,normal,female
D://Speech Project//raw\Actor_22\03-01-01-01-02-01-22.wav,03-01-01-01-02-01-22.wav,neutral,22,normal,female
D://Speech Project//raw\Actor_22\03-01-01-01-02-02-22.wav,03-01-01-01-02-02-22.wav,neutral,22,normal,female
D://Speech Project//raw\Actor_22\03-01-02-01-01-01-22.wav,03-01-02-01-01-01-22.wav,calm,22,normal,female
D://Speech Project//raw\Actor_22\03-01-02-01-01-02-22.wav,03-01-02-01-01-02-22.wav,calm,22,normal,female
D://Speech Project//raw\Actor_22\03-01-02-01-02-01-22.wav,03-01-02-01-02-01-22.wav,calm,22,normal,female
D://Speech Project//raw\Actor_22\03-01-02-01-02-02-22.wav,03-01-02-01-02-02-22.wav,calm,22,normal,female
D://Speech Project//raw\Actor_22\03-01-02-02-01-01-22.wav,03-01-02-02-01-01-22.wav,calm,22,strong,female
D://Speech Project//raw\Actor_22\03-01-02-02-01-02-22.wav,03-01-02-02-01-02-22.wav,calm,22,strong,female
D://Speech Project//raw\Actor_22\03-01-02-02-02-01-22.wav,03-01-02-02-02-01-22.wav,calm,22,strong,female
D://Speech Project//raw\Actor_22\03-01-02-02-02-02-22.wav,03-01-02-02-02-02-22.wav,calm,22,strong,female
D://Speech Project//raw\Actor_22\03-01-03-01-01-01-22.wav,03-01-03-01-01-01-22.wav,happy,22,normal,female
D://Speech Project//raw\Actor_22\03-01-03-01-01-02-22.wav,03-01-03-01-01-02-22.wav,happy,22,normal,female
D://Speech Project//raw\Actor_22\03-01-03-01-02-01-22.wav,03-01-03-01-02-01-22.wav,happy,22,normal,female
D://Speech Project//raw\Actor_22\03-01-03-01-02-02-22.wav,03-01-03-01-02-02-22.wav,happy,22,normal,female
D://Speech Project//raw\Actor_22\03-01-03-02-01-01-22.wav,03-01-03-02-01-01-22.wav,happy,22,strong,female
D://Speech Project//raw\Actor_22\03-01-03-02-01-02-22.wav,03-01-03-02-01-02-22.wav,happy,22,strong,female
D://Speech Project//raw\Actor_22\03-01-03-02-02-01-22.wav,03-01-03-02-02-01-22.wav,happy,22,strong,female
D://Speech Project//raw\Actor_22\03-01-03-02-02-02-22.wav,03-01-03-02-02-02-22.wav,happy,22,strong,female
D://Speech Project//raw\Actor_22\03-01-04-01-01-01-22.wav,03-01-04-01-01-01-22.wav,sad,22,normal,female
D://Speech Project//raw\Actor_22\03-01-04-01-01-02-22.wav,03-01-04-01-01-02-22.wav,sad,22,normal,female
D://Speech Project//raw\Actor_22\03-01-04-01-02-01-22.wav,03-01-04-01-02-01-22.wav,sad,22,normal,female
D://Speech Project//raw\Actor_22\03-01-04-01-02-02-22.wav,03-01-04-01-02-02-22.wav,sad,22,normal,female
D://Speech Project//raw\Actor_22\03-01-04-02-01-01-22.wav,03-01-04-02-01-01-22.wav,sad,22,strong,female
D://Speech Project//raw\Actor_22\03-01-04-02-01-02-22.wav,03-01-04-02-01-02-22.wav,sad,22,strong,female
D://Speech Project//raw\Actor_22\03-01-04-02-02-01-22.wav,03-01-04-02-02-01-22.wav,sad,22,strong,female
D://Speech Project//raw\Actor_22\03-01-04-02-02-02-22.wav,03-01-04-02-02-02-22.wav,sad,22,strong,female
D://Speech Project//raw\Actor_22\03-01-05-01-01-01-22.wav,03-01-05-01-01-01-22.wav,angry,22,normal,female
D://Speech Project//raw\Actor_22\03-01-05-01-01-02-22.wav,03-01-05-01-01-02-22.wav,angry,22,normal,female
D://Speech Project//raw\Actor_22\03-01-05-01-02-01-22.wav,03-01-05-01-02-01-22.wav,angry,22,normal,female
D://Speech Project//raw\Actor_22\03-01-05-01-02-02-22.wav,03-01-05-01-02-02-22.wav,angry,22,normal,female
D://Speech Project//raw\Actor_22\03-01-05-02-01-01-22.wav,03-01-05-02-01-01-22.wav,angry,22,strong,female
D://Speech Project//raw\Actor_22\03-01-05-02-01-02-22.wav,03-01-05-02-01-02-22.wav,angry,22,strong,female
D://Speech Project//raw\Actor_22\03-01-05-02-02-01-22.wav,03-01-05-02-02-01-22.wav,angry,22,strong,female
D://Speech Project//raw\Actor_22\03-01-05-02-02-02-22.wav,03-01-05-02-02-02-22.wav,angry,22,strong,female
D://Speech Project//raw\Actor_22\03-01-06-01-01-01-22.wav,03-01-06-01-01-01-22.wav,fearful,22,normal,female
D://Speech Project//raw\Actor_22\03-01-06-01-01-02-22.wav,03-01-06-01-01-02-22.wav,fearful,22,normal,female
D://Speech Project//raw\Actor_22\03-01-06-01-02-01-22.wav,03-01-06-01-02-01-22.wav,fearful,22,normal,female
D://Speech Project//raw\Actor_22\03-01-06-01-02-02-22.wav,03-01-06-01-02-02-22.wav,fearful,22,normal,female
D://Speech Project//raw\Actor_22\03-01-06-02-01-01-22.wav,03-01-06-02-01-01-22.wav,fearful,22,strong,female
D://Speech Project//raw\Actor_22\03-01-06-02-01-02-22.wav,03-01-06-02-01-02-22.wav,fearful,22,strong,female
D://Speech Project//raw\Actor_22\03-01-06-02-02-01-22.wav,03-01-06-02-02-01-22.wav,fearful,22,strong,female
D://Speech Project//raw\Actor_22\03-01-06-02-02-02-22.wav,03-01-06-02-02-02-22.wav,fearful,22,strong,female
D://Speech Project//raw\Actor_22\03-01-07-01-01-01-22.wav,03-01-07-01-01-01-22.wav,disgust,22,normal,female
D://Speech Project//raw\Actor_22\03-01-07-01-01-02-22.wav,03-01-07-01-01-02-22.wav,disgust,22,normal,female
D://Speech Project//raw\Actor_22\03-01-07-01-02-01-22.wav,03-01-07-01-02-01-22.wav,disgust,22,normal,female
D://Speech Project//raw\Actor_22\03-01-07-01-02-02-22.wav,03-01-07-01-02-02-22.wav,disgust,22,normal,female
D://Speech Project//raw\Actor_22\03-01-07-02-01-01-22.wav,03-01-07-02-01-01-22.wav,disgust,22,strong,female
D://Speech Project//raw\Actor_22\03-01-07-02-01-02-22.wav,03-01-07-02-01-02-22.wav,disgust,22,strong,female
D://Speech Project//raw\Actor_22\03-01-07-02-02-01-22.wav,03-01-07-02-02-01-22.wav,disgust,22,strong,female
D://Speech Project//raw\Actor_22\03-01-07-02-02-02-22.wav,03-01-07-02-02-02-22.wav,disgust,22,strong,female
D://Speech Project//raw\Actor_22\03-01-08-01-01-01-22.wav,03-01-08-01-01-01-22.wav,surprised,22,normal,female
D://Speech Project//raw\Actor_22\03-01-08-01-01-02-22.wav,03-01-08-01-01-02-22.wav,surprised,22,normal,female
D://Speech Project//raw\Actor_22\03-01-08-01-02-01-22.wav,03-01-08-01-02-01-22.wav,surprised,22,normal,female
D://Speech Project//raw\Actor_22\03-01-08-01-02-02-22.wav,03-01-08-01-02-02-22.wav,surprised,22,normal,female
D://Speech Project//raw\Actor_22\03-01-08-02-01-01-22.wav,03-01-08-02-01-01-22.wav,surprised,22,strong,female
D://Speech Project//raw\Actor_22\03-01-08-02-01-02-22.wav,03-01-08-02-01-02-22.wav,surprised,22,strong,female
D://Speech Project//raw\Actor_22\03-01-08-02-02-01-22.wav,03-01-08-02-02-01-22.wav,surprised,22,strong,female
D://Speech Project//raw\Actor_22\03-01-08-02-02-02-22.wav,03-01-08-02-02-02-22.wav,surprised,22,strong,female
D://Speech Project//raw\Actor_23\03-01-01-01-01-01-23.wav,03-01-01-01-01-01-23.wav,neutral,23,normal,male
D://Speech Project//raw\Actor_23\03-01-01-01-01-02-23.wav,03-01-01-01-01-02-23.wav,neutral,23,normal,male
D://Speech Project//raw\Actor_23\03-01-01-01-02-01-23.wav,03-01-01-01-02-01-23.wav,neutral,23,normal,male
D://Speech Project//raw\Actor_23\03-01-01-01-02-02-23.wav,03-01-01-01-02-02-23.wav,neutral,23,normal,male
D://Speech Project//raw\Actor_23\03-01-02-01-01-01-23.wav,03-01-02-01-01-01-23.wav,calm,23,normal,male
D://Speech Project//raw\Actor_23\03-01-02-01-01-02-23.wav,03-01-02-01-01-02-23.wav,calm,23,normal,male
D://Speech Project//raw\Actor_23\03-01-02-01-02-01-23.wav,03-01-02-01-02-01-23.wav,calm,23,normal,male
D://Speech Project//raw\Actor_23\03-01-02-01-02-02-23.wav,03-01-02-01-02-02-23.wav,calm,23,normal,male
D://Speech Project//raw\Actor_23\03-01-02-02-01-01-23.wav,03-01-02-02-01-01-23.wav,calm,23,strong,male
D://Speech Project//raw\Actor_23\03-01-02-02-01-02-23.wav,03-01-02-02-01-02-23.wav,calm,23,strong,male
D://Speech Project//raw\Actor_23\03-01-02-02-02-01-23.wav,03-01-02-02-02-01-23.wav,calm,23,strong,male
D://Speech Project//raw\Actor_23\03-01-02-02-02-02-23.wav,03-01-02-02-02-02-23.wav,calm,23,strong,male
D://Speech Project//raw\Actor_23\03-01-03-01-01-01-23.wav,03-01-03-01-01-01-23.wav,happy,23,normal,male
D://Speech Project//raw\Actor_23\03-01-03-01-01-02-23.wav,03-01-03-01-01-02-23.wav,happy,23,normal,male
D://Speech Project//raw\Actor_23\03-01-03-01-02-01-23.wav,03-01-03-01-02-01-23.wav,happy,23,normal,male
D://Speech Project//raw\Actor_23\03-01-03-01-02-02-23.wav,03-01-03-01-02-02-23.wav,happy,23,normal,male
D://Speech Project//raw\Actor_23\03-01-03-02-01-01-23.wav,03-01-03-02-01-01-23.wav,happy,23,strong,male
D://Speech Project//raw\Actor_23\03-01-03-02-01-02-23.wav,03-01-03-02-01-02-23.wav,happy,23,strong,male
D://Speech Project//raw\Actor_23\03-01-03-02-02-01-23.wav,03-01-03-02-02-01-23.wav,happy,23,strong,male
D://Speech Project//raw\Actor_23\03-01-03-02-02-02-23.wav,03-01-03-02-02-02-23.wav,happy,23,strong,male
D://Speech Project//raw\Actor_23\03-01-04-01-01-01-23.wav,03-01-04-01-01-01-23.wav,sad,23,normal,male
D://Speech Project//raw\Actor_23\03-01-04-01-01-02-23.wav,03-01-04-01-01-02-23.wav,sad,23,normal,male
D://Speech Project//raw\Actor_23\03-01-04-01-02-01-23.wav,03-01-04-01-02-01-23.wav,sad,23,normal,male
D://Speech Project//raw\Actor_23\03-01-04-01-02-02-23.wav,03-01-04-01-02-02-23.wav,sad,23,normal,male
D://Speech Project//raw\Actor_23\03-01-04-02-01-01-23.wav,03-01-04-02-01-01-23.wav,sad,23,strong,male
D://Speech Project//raw\Actor_23\03-01-04-02-01-02-23.wav,03-01-04-02-01-02-23.wav,sad,23,strong,male
D://Speech Project//raw\Actor_23\03-01-04-02-02-01-23.wav,03-01-04-02-02-01-23.wav,sad,23,strong,male
D://Speech Project//raw\Actor_23\03-01-04-02-02-02-23.wav,03-01-04-02-02-02-23.wav,sad,23,strong,male
D://Speech Project//raw\Actor_23\03-01-05-01-01-01-23.wav,03-01-05-01-01-01-23.wav,angry,23,normal,male
D://Speech Project//raw\Actor_23\03-01-05-01-01-02-23.wav,03-01-05-01-01-02-23.wav,angry,23,normal,male
D://Speech Project//raw\Actor_23\03-01-05-01-02-01-23.wav,03-01-05-01-02-01-23.wav,angry,23,normal,male
D://Speech Project//raw\Actor_23\03-01-05-01-02-02-23.wav,03-01-05-01-02-02-23.wav,angry,23,normal,male
D://Speech Project//raw\Actor_23\03-01-05-02-01-01-23.wav,03-01-05-02-01-01-23.wav,angry,23,strong,male
D://Speech Project//raw\Actor_23\03-01-05-02-01-02-23.wav,03-01-05-02-01-02-23.wav,angry,23,strong,male
D://Speech Project//raw\Actor_23\03-01-05-02-02-01-23.wav,03-01-05-02-02-01-23.wav,angry,23,strong,male
D://Speech Project//raw\Actor_23\03-01-05-02-02-02-23.wav,03-01-05-02-02-02-23.wav,angry,23,strong,male
